id,time,nodeaddr,appeui,gwaddr,modulation,datarate,snr,rssi,freq,lat,lon,alt,accuracy,hdop,sats,provider,name,mqtt_topic,user_agent,user_id
7358571,2019-07-13 13:04:38,hab2019_pape,hab_2019,0000024B08030B0F,LORA,SF12BW125,-15.80,-120.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358572,2019-07-13 13:04:38,hab2019_pape,hab_2019,FCC23DFFFE0F0321,LORA,SF12BW125,-15.20,-112.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358573,2019-07-13 13:04:38,hab2019_pape,hab_2019,58A0CBFFFE8002FF,LORA,SF12BW125,-14.25,-115.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358574,2019-07-13 13:04:38,hab2019_pape,hab_2019,58A0CBFFFE800628,LORA,SF12BW125,-14.25,-115.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358575,2019-07-13 13:04:38,hab2019_pape,hab_2019,0001FCC23D1056C0,LORA,SF12BW125,-14.00,-121.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358576,2019-07-13 13:04:38,hab2019_pape,hab_2019,FCC23DFFFE0A6F77,LORA,SF12BW125,-13.80,-116.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358577,2019-07-13 13:04:38,hab2019_pape,hab_2019,FCC23DFFFE0F6593,LORA,SF12BW125,-13.80,-115.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358578,2019-07-13 13:04:38,hab2019_pape,hab_2019,FCC23DFFFE0A763E,LORA,SF12BW125,-13.80,-112.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358579,2019-07-13 13:04:38,hab2019_pape,hab_2019,0001FCC23D0A6A9B,LORA,SF12BW125,-13.50,-118.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358580,2019-07-13 13:04:38,hab2019_pape,hab_2019,B827EBFFFE8C453B,LORA,SF12BW125,-13.20,-121.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358581,2019-07-13 13:04:38,hab2019_pape,hab_2019,FCC23DFFFE0A9041,LORA,SF12BW125,-13.20,-111.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358582,2019-07-13 13:04:38,hab2019_pape,hab_2019,00800000A00044C2,LORA,SF12BW125,-13.20,-109.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358583,2019-07-13 13:04:38,hab2019_pape,hab_2019,FCC23DFFFE0F306C,LORA,SF12BW125,-13.00,-99.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358584,2019-07-13 13:04:38,hab2019_pape,hab_2019,ayuntamiento-1,LORA,SF12BW125,-12.50,-121.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358585,2019-07-13 13:04:38,hab2019_pape,hab_2019,FCC23DFFFE0F212A,LORA,SF12BW125,-12.50,-119.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358586,2019-07-13 13:04:38,hab2019_pape,hab_2019,B827EBFFFE9D0FF7,LORA,SF12BW125,-11.50,-115.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358587,2019-07-13 13:04:38,hab2019_pape,hab_2019,B827EBFFFEC26769,LORA,SF12BW125,-11.00,-121.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358588,2019-07-13 13:04:38,hab2019_pape,hab_2019,B827EBFFFEBDBB94,LORA,SF12BW125,-10.80,-119.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358589,2019-07-13 13:04:38,hab2019_pape,hab_2019,B827EBFFFE48B6A8,LORA,SF12BW125,-9.00,-125.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358590,2019-07-13 13:04:38,hab2019_pape,hab_2019,00E04CFFFE3614B1,LORA,SF12BW125,-8.50,-121.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358591,2019-07-13 13:04:38,hab2019_pape,hab_2019,FCC23DFFFE0DE583,LORA,SF12BW125,-8.50,-117.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358592,2019-07-13 13:04:38,hab2019_pape,hab_2019,88C255FFFE6C80F7,LORA,SF12BW125,-7.50,-119.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358593,2019-07-13 13:04:38,hab2019_pape,hab_2019,B827EBFFFE3F226A,LORA,SF12BW125,-6.80,-115.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358594,2019-07-13 13:04:38,hab2019_pape,hab_2019,FCC23DFFFE0A8988,LORA,SF12BW125,-6.50,-118.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358595,2019-07-13 13:04:38,hab2019_pape,hab_2019,00E04CFFFE361574,LORA,SF12BW125,-5.50,-119.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358596,2019-07-13 13:04:38,hab2019_pape,hab_2019,B827EBFFFE0EDA01,LORA,SF12BW125,-4.50,-114.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358597,2019-07-13 13:04:38,hab2019_pape,hab_2019,B827EBFFFE6197E2,LORA,SF12BW125,-1.00,-112.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358598,2019-07-13 13:04:38,hab2019_pape,hab_2019,A840411BAFE04150,LORA,SF12BW125,0.20,-114.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358599,2019-07-13 13:04:38,hab2019_pape,hab_2019,B827EBFFFE5703A5,LORA,SF12BW125,1.00,-119.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358600,2019-07-13 13:04:38,hab2019_pape,hab_2019,58A0CBFFFE800400,LORA,SF12BW125,13.00,-113.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358603,2019-07-13 13:04:39,hab2019_pape,hab_2019,7276FF00080E0DBD,LORA,SF12BW125,-13.25,0.00,868.100,41.771630,-0.638132,29553.0,0.00,1.0,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358765,2019-07-13 13:07:06,hab2019_pape,hab_2019,B827EBFFFE333878,LORA,SF12BW125,-19.00,-120.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358766,2019-07-13 13:07:06,hab2019_pape,hab_2019,FCC23DFFFE0DC562,LORA,SF12BW125,-17.00,-115.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358767,2019-07-13 13:07:06,hab2019_pape,hab_2019,0001FCC23D0DDC99,LORA,SF12BW125,-16.80,-107.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358768,2019-07-13 13:07:06,hab2019_pape,hab_2019,FCC23DFFFE0A96D0,LORA,SF12BW125,-16.20,-117.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358769,2019-07-13 13:07:06,hab2019_pape,hab_2019,0001FCC23D0A6A9B,LORA,SF12BW125,-15.20,-117.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358770,2019-07-13 13:07:06,hab2019_pape,hab_2019,FCC23DFFFE0F5039,LORA,SF12BW125,-15.00,-115.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358771,2019-07-13 13:07:06,hab2019_pape,hab_2019,88C255FFFE6C80F7,LORA,SF12BW125,-14.80,-120.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358772,2019-07-13 13:07:06,hab2019_pape,hab_2019,00800000A00044C2,LORA,SF12BW125,-13.50,-117.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358773,2019-07-13 13:07:06,hab2019_pape,hab_2019,B827EBFFFE9238FD,LORA,SF12BW125,-13.20,-113.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358774,2019-07-13 13:07:06,hab2019_pape,hab_2019,0000024B08030B0F,LORA,SF12BW125,-13.00,-115.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358775,2019-07-13 13:07:06,hab2019_pape,hab_2019,FCC23DFFFE0A9041,LORA,SF12BW125,-12.50,-104.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358776,2019-07-13 13:07:06,hab2019_pape,hab_2019,FCC23DFFFE0A763E,LORA,SF12BW125,-12.20,-110.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358777,2019-07-13 13:07:06,hab2019_pape,hab_2019,C0EE40FFFF2938D4,LORA,SF12BW125,-12.00,-119.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358778,2019-07-13 13:07:06,hab2019_pape,hab_2019,FCC23DFFFE0F0321,LORA,SF12BW125,-12.00,-115.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358779,2019-07-13 13:07:06,hab2019_pape,hab_2019,0001FCC23D1056C0,LORA,SF12BW125,-11.80,-118.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358780,2019-07-13 13:07:06,hab2019_pape,hab_2019,FCC23DFFFE0F6593,LORA,SF12BW125,-11.50,-113.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358781,2019-07-13 13:07:06,hab2019_pape,hab_2019,FCC23DFFFE0DE583,LORA,SF12BW125,-10.80,-115.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358782,2019-07-13 13:07:06,hab2019_pape,hab_2019,B827EBFFFE48B6A8,LORA,SF12BW125,-9.50,-121.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358783,2019-07-13 13:07:06,hab2019_pape,hab_2019,B827EBFFFEC26769,LORA,SF12BW125,-9.20,-120.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358784,2019-07-13 13:07:06,hab2019_pape,hab_2019,FCC23DFFFE0F212A,LORA,SF12BW125,-9.20,-116.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358785,2019-07-13 13:07:06,hab2019_pape,hab_2019,00E04CFFFE3614B1,LORA,SF12BW125,-8.50,-116.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358786,2019-07-13 13:07:06,hab2019_pape,hab_2019,B827EBFFFE3F226A,LORA,SF12BW125,-7.00,-113.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358787,2019-07-13 13:07:06,hab2019_pape,hab_2019,58A0CBFFFE8002FF,LORA,SF12BW125,-6.50,-119.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358788,2019-07-13 13:07:06,hab2019_pape,hab_2019,FCC23DFFFE0A8988,LORA,SF12BW125,-5.00,-111.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358789,2019-07-13 13:07:06,hab2019_pape,hab_2019,00E04CFFFE361574,LORA,SF12BW125,-4.80,-118.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358790,2019-07-13 13:07:06,hab2019_pape,hab_2019,FCC23DFFFE0A6F77,LORA,SF12BW125,-4.80,-104.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358791,2019-07-13 13:07:06,hab2019_pape,hab_2019,B827EBFFFE6197E2,LORA,SF12BW125,-4.00,-106.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358792,2019-07-13 13:07:06,hab2019_pape,hab_2019,B827EBFFFE9D0FF7,LORA,SF12BW125,-4.00,-114.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358793,2019-07-13 13:07:06,hab2019_pape,hab_2019,A840411BAFE04150,LORA,SF12BW125,-2.20,-113.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358794,2019-07-13 13:07:06,hab2019_pape,hab_2019,B827EBFFFE0EDA01,LORA,SF12BW125,-1.80,-110.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358795,2019-07-13 13:07:06,hab2019_pape,hab_2019,B827EBFFFE5703A5,LORA,SF12BW125,1.50,-114.00,868.300,41.775726,-0.658615,29616.0,0.00,0.7,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358938,2019-07-13 13:09:34,hab2019_pape,hab_2019,B827EBFFFED4060F,LORA,SF12BW125,-19.80,-103.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358939,2019-07-13 13:09:34,hab2019_pape,hab_2019,FCC23DFFFE0F212A,LORA,SF12BW125,-17.80,-117.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358940,2019-07-13 13:09:34,hab2019_pape,hab_2019,B827EBFFFE8D9794,LORA,SF12BW125,-17.50,-115.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358941,2019-07-13 13:09:34,hab2019_pape,hab_2019,B827EBFFFE8C453B,LORA,SF12BW125,-17.00,-120.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358942,2019-07-13 13:09:34,hab2019_pape,hab_2019,0001FCC23D1056C0,LORA,SF12BW125,-17.00,-119.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358943,2019-07-13 13:09:34,hab2019_pape,hab_2019,0000024B080312F3,LORA,SF12BW125,-17.00,-118.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358944,2019-07-13 13:09:34,hab2019_pape,hab_2019,FCC23DFFFE0F5039,LORA,SF12BW125,-16.80,-115.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358945,2019-07-13 13:09:34,hab2019_pape,hab_2019,cea-chamrousse-gateway,LORA,SF12BW125,-16.75,-118.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358946,2019-07-13 13:09:34,hab2019_pape,hab_2019,0001FCC23D0A6A9B,LORA,SF12BW125,-16.50,-117.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358947,2019-07-13 13:09:34,hab2019_pape,hab_2019,FCC23DFFFE0F0FDB,LORA,SF12BW125,-16.50,-113.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358948,2019-07-13 13:09:34,hab2019_pape,hab_2019,88C255FFFE6C80F7,LORA,SF12BW125,-15.20,-120.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358949,2019-07-13 13:09:34,hab2019_pape,hab_2019,FCC23DFFFE0DE583,LORA,SF12BW125,-15.00,-117.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358950,2019-07-13 13:09:34,hab2019_pape,hab_2019,FCC23DFFFE0F0321,LORA,SF12BW125,-15.00,-115.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358951,2019-07-13 13:09:34,hab2019_pape,hab_2019,pruebas_leon,LORA,SF12BW125,-14.75,-118.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358952,2019-07-13 13:09:34,hab2019_pape,hab_2019,FCC23DFFFE0F6593,LORA,SF12BW125,-14.00,-113.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358953,2019-07-13 13:09:34,hab2019_pape,hab_2019,B827EBFFFE333878,LORA,SF12BW125,-13.50,-117.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358954,2019-07-13 13:09:34,hab2019_pape,hab_2019,0001FCC23D0DDC99,LORA,SF12BW125,-12.50,-107.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358955,2019-07-13 13:09:34,hab2019_pape,hab_2019,FCC23DFFFE0F306C,LORA,SF12BW125,-11.50,-112.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358956,2019-07-13 13:09:34,hab2019_pape,hab_2019,ayuntamiento-1,LORA,SF12BW125,-11.00,-119.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358957,2019-07-13 13:09:34,hab2019_pape,hab_2019,B827EBFFFEC26769,LORA,SF12BW125,-10.50,-120.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358958,2019-07-13 13:09:34,hab2019_pape,hab_2019,00800000A0002717,LORA,SF12BW125,-10.20,-120.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358959,2019-07-13 13:09:34,hab2019_pape,hab_2019,FCC23DFFFE0A96D0,LORA,SF12BW125,-10.00,-117.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358960,2019-07-13 13:09:34,hab2019_pape,hab_2019,C0EE40FFFF2938D4,LORA,SF12BW125,-8.20,-120.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358961,2019-07-13 13:09:34,hab2019_pape,hab_2019,B827EBFFFE0EDA01,LORA,SF12BW125,-7.50,-112.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358962,2019-07-13 13:09:34,hab2019_pape,hab_2019,0000024B08030B0F,LORA,SF12BW125,-7.50,-119.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358963,2019-07-13 13:09:34,hab2019_pape,hab_2019,B827EBFFFE9238FD,LORA,SF12BW125,-7.00,-115.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358964,2019-07-13 13:09:34,hab2019_pape,hab_2019,B827EBFFFE3F226A,LORA,SF12BW125,-6.80,-114.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358965,2019-07-13 13:09:34,hab2019_pape,hab_2019,B827EBFFFECB8BB0,LORA,SF12BW125,-6.00,-114.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358966,2019-07-13 13:09:34,hab2019_pape,hab_2019,00E04CFFFE3614B1,LORA,SF12BW125,-5.80,-123.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358967,2019-07-13 13:09:34,hab2019_pape,hab_2019,FCC23DFFFE0A6F77,LORA,SF12BW125,-5.50,-113.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358968,2019-07-13 13:09:34,hab2019_pape,hab_2019,58A0CBFFFE8002FF,LORA,SF12BW125,-4.75,-117.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358969,2019-07-13 13:09:34,hab2019_pape,hab_2019,A840411BAFE04150,LORA,SF12BW125,-4.20,-113.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358970,2019-07-13 13:09:34,hab2019_pape,hab_2019,FCC23DFFFE0A8988,LORA,SF12BW125,-4.20,-117.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358971,2019-07-13 13:09:34,hab2019_pape,hab_2019,FCC23DFFFE0A763E,LORA,SF12BW125,-2.80,-115.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358972,2019-07-13 13:09:34,hab2019_pape,hab_2019,B827EBFFFE48B6A8,LORA,SF12BW125,-2.50,-120.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358973,2019-07-13 13:09:34,hab2019_pape,hab_2019,00E04CFFFE361574,LORA,SF12BW125,-2.00,-118.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358974,2019-07-13 13:09:34,hab2019_pape,hab_2019,B827EBFFFE6197E2,LORA,SF12BW125,-1.50,-114.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358975,2019-07-13 13:09:34,hab2019_pape,hab_2019,B827EBFFFE5703A5,LORA,SF12BW125,1.20,-115.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
7358976,2019-07-13 13:09:34,hab2019_pape,hab_2019,00800000A00044C2,LORA,SF12BW125,1.50,-113.00,868.500,41.779172,-0.688523,29685.0,0.00,0.8,0,hdop,SERVET_IV_G4lile0,null,ttn-v2-integration,g4lile00@gmail.com
